house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00110235,47,11,9,19,8,0,0,0
S00110236,45,5,5,15,11,4,1,4
S00110237,37,4,3,20,7,1,0,2
S00110238,68,4,9,26,25,1,2,1
S00110239,55,2,18,19,7,7,0,2
S00110240,33,6,6,16,1,1,2,1
S00110241,41,21,4,13,2,0,0,1
S00110242,54,6,10,19,13,5,1,0
S00110243,52,2,5,24,16,3,0,2
S00110244,42,2,6,19,11,2,0,2
S00110245,95,10,7,46,21,4,4,3
S00110246,38,5,6,10,7,2,1,7
S00110247,68,12,6,25,15,6,1,3
S00110248,74,13,1,40,15,0,2,3
S00110249,53,8,12,21,7,2,1,2
S00110250,43,23,3,16,0,1,0,0
S00110251,71,7,14,21,12,7,4,6
S00110252,60,9,26,15,4,4,0,2
S00110253,39,5,6,16,8,1,0,3
S00110254,51,2,9,16,12,5,3,4
S00110255,60,3,16,9,9,17,0,6
S00110256,69,4,5,22,18,13,1,6
S00110257,51,3,9,9,13,11,0,6
S00110258,39,6,6,9,6,4,2,6
S00110259,39,2,11,3,7,14,1,1
S00110260,40,3,8,6,7,10,0,6
S00110261,63,12,8,19,7,10,2,5
S00110262,40,5,5,7,15,5,1,2
S00110263,68,14,13,25,5,6,1,4
S00110264,70,16,27,15,4,5,1,2
S00110265,55,6,21,16,10,1,1,0
S00110266,57,6,16,23,5,4,1,2
S00110267,70,16,22,17,5,6,1,3
S00110268,47,3,13,15,4,7,1,4
S00110269,39,6,17,6,1,8,1,0
S00110270,65,12,6,33,9,3,1,1
S00110271,49,7,2,25,11,0,1,3
S00110272,50,18,7,13,4,3,1,4
S00110273,73,14,12,24,5,11,0,7
S00110274,50,5,17,13,8,3,0,4
S00110275,30,7,7,6,6,2,1,1
S00110276,73,6,12,24,17,8,1,5
S00110277,46,3,7,8,9,13,0,6
S00110278,59,14,8,23,9,2,1,2
S00110279,50,17,12,9,8,3,0,1
S00110280,37,7,4,11,10,5,0,0
S00110281,48,7,8,22,8,1,0,2
S00110282,32,4,7,9,6,3,0,3
S00110283,50,3,9,21,9,2,2,4
S00110284,56,11,11,25,3,3,0,3
S00110285,45,4,9,17,5,4,0,6
S00110286,57,8,11,23,9,4,1,1
S00110287,49,6,12,17,5,6,1,2
S00110288,62,2,2,19,26,9,1,3
S00110289,77,10,17,17,16,8,1,8
S00110290,53,6,7,21,10,8,0,1
S00110291,60,10,13,12,13,8,1,3
S00110292,58,7,6,25,11,7,0,2
S00110293,64,7,8,22,13,5,3,6
S00110294,67,16,12,19,10,4,2,4
S00110295,66,10,24,13,6,8,3,2
S00110296,54,8,7,16,8,10,1,4
S00110297,41,6,6,12,9,2,1,5
S00110298,64,10,5,13,16,11,1,8
S00110299,67,4,21,19,10,6,1,6
S00110300,62,5,5,25,10,10,1,6
S00110301,67,24,7,26,6,0,1,3
S00110302,64,18,5,21,12,3,0,5
S00110303,49,9,8,13,5,11,0,3
S00110304,47,7,6,23,5,3,0,3
S00110305,55,11,20,13,5,2,1,3
S00110306,74,13,17,23,9,8,1,3
S00110307,42,2,11,13,4,8,0,4
S00110308,58,7,9,13,16,9,0,4
S00110309,47,4,6,13,9,9,2,4
S00110310,48,9,14,12,7,6,0,0
S00110311,43,5,20,8,3,3,1,3
S00110312,44,1,4,12,14,12,0,1
S00110313,67,8,12,26,10,2,2,7
S00110314,74,12,14,23,10,7,2,6
S00110315,37,4,6,10,6,4,0,7
S00110316,64,8,13,11,10,14,1,7
S00110317,74,8,30,11,9,12,0,4
S00110318,61,11,7,32,6,3,1,1
S00110319,51,17,6,16,6,4,2,0
S00110320,68,12,5,25,11,6,3,6
S00110321,41,7,8,12,9,3,0,2
S00110322,50,12,7,19,6,2,0,4
S00110323,59,10,7,28,5,2,1,6
S00110324,58,9,4,21,11,6,1,6
S00110325,53,7,7,25,6,3,2,3
S00110326,66,12,16,21,4,8,2,3
S00110327,59,13,11,16,7,10,0,2
S00110328,26,4,6,6,3,4,1,2
S00110329,38,21,4,5,3,3,0,2
S00110330,51,4,10,18,10,9,0,0
S00110331,74,8,7,22,16,11,4,6
S00110332,51,4,5,24,11,6,1,0
S00110333,56,10,10,17,6,11,0,2
S00110334,44,6,8,21,2,4,1,2
S00110335,41,6,9,10,8,4,0,4
S00110336,72,5,13,28,13,9,1,3
S00110337,61,9,14,17,10,10,1,0
S00110338,50,4,6,9,15,7,2,7
S00110339,43,5,6,9,6,9,3,5
S00110340,45,6,6,11,5,11,1,5
S00110341,61,11,10,16,9,10,1,4
S00110342,33,3,3,12,8,1,2,4
S00110343,36,5,6,9,10,3,0,3
S00110344,71,5,27,12,6,16,1,4
S00110345,64,5,13,8,9,15,5,9
S00110346,68,7,13,24,14,6,1,3
S00110347,50,6,19,4,4,13,1,3
S00110348,75,9,17,23,11,8,2,5
S00110349,52,7,8,12,9,8,1,7
S00110350,28,2,6,12,2,4,0,2
S00110351,56,4,11,20,12,7,0,2
S00110352,46,1,5,12,10,7,6,5
S00110353,31,5,2,13,5,2,0,4
S00110354,44,19,9,15,1,0,0,0
S00110355,49,11,10,14,8,3,2,1
S00110356,65,8,13,30,8,1,0,5
S00110357,61,7,19,24,7,1,0,3
S00110358,53,5,10,19,9,4,3,3
S00110359,60,14,6,30,2,4,2,2
S00110360,49,8,12,18,7,1,1,2
S00110361,72,13,22,16,12,5,0,4
S00110362,49,2,29,6,3,7,0,2
S00110363,56,8,26,7,6,8,1,0
S00110364,46,2,10,13,9,5,0,7
S00110365,61,8,15,11,13,9,1,4
S00110366,43,2,19,5,5,9,0,3
S00110367,46,11,10,13,8,1,0,3
S00110368,41,6,4,19,6,2,2,2
S00110369,43,10,10,19,1,2,0,1
S00110370,43,12,5,19,1,2,0,4
S00110371,53,6,15,22,8,2,0,0
S00110372,71,13,14,18,12,9,0,5
S00110373,31,4,5,13,5,2,1,1
S00110374,55,6,19,18,1,9,1,1
S00110375,43,8,1,26,3,1,2,2
S00110376,36,2,8,11,5,7,0,3
S00110377,38,3,9,3,9,8,2,4
S00110378,50,9,10,15,7,4,1,4
S00110379,60,6,18,15,5,9,3,4
S00110380,53,11,10,17,7,4,1,3
S00110381,67,7,12,27,13,4,1,3
S00110382,50,4,16,18,9,1,0,2
S00110383,36,3,6,13,6,4,1,3
S00110384,45,10,6,17,6,0,2,4
S00110385,51,5,5,25,11,2,0,3
S00110386,49,5,6,14,14,6,0,4
S00110387,43,5,6,20,9,1,0,2
S00110388,43,6,5,13,6,9,1,3
S00110389,41,8,8,15,4,2,2,2
S00110390,68,9,17,21,9,6,2,4
S00110391,39,5,5,19,5,4,0,1
S00110392,57,4,18,10,11,12,0,2
S00110393,45,5,3,14,5,13,1,4
S00110394,60,7,9,26,10,5,1,2
S00110395,63,6,10,24,5,6,3,9
S00110396,68,0,36,8,9,10,1,4
S00110397,35,9,4,10,6,5,0,1
S00110398,64,13,32,4,8,3,1,3
S00110399,68,11,19,19,8,6,0,5
S00110400,37,2,10,14,4,2,1,4
S00110401,53,4,26,11,4,2,1,5
S00110402,63,32,7,14,4,2,1,3
S00110403,24,5,3,6,4,3,1,2
S00110404,65,8,33,7,3,12,1,1
S00110405,43,2,20,12,6,2,0,1
S00110406,51,6,13,22,6,2,0,2
S00110407,37,2,18,9,0,5,0,3
S00110408,74,7,5,36,12,4,1,9
S00110409,57,10,13,17,5,6,2,4
S00110410,68,14,8,22,11,11,0,2
S00110411,41,5,9,17,5,3,1,1
S00110412,38,3,11,7,9,7,0,1
S00110413,43,12,7,16,3,3,0,2
S00110414,39,6,8,16,4,3,0,2
S00110415,53,10,7,19,9,5,0,3
S00110416,38,6,6,12,4,4,1,5
S00110417,51,3,12,23,6,5,0,2
S00110418,50,7,13,17,5,2,2,4
S00110419,42,7,7,15,2,6,1,4
S00110420,50,15,6,13,6,5,0,5
S00110421,40,6,3,13,9,0,0,9
S00110422,43,1,6,15,12,6,2,1
S00110423,38,8,4,10,5,8,0,3
S00110424,48,7,11,11,10,6,0,3
S00110425,60,12,14,12,11,6,0,5
S00110426,51,9,5,18,9,7,1,2
S00110427,44,12,5,8,9,4,2,4
S00110428,44,4,4,21,14,0,0,1
S00110429,47,10,8,17,4,3,1,4
S00110430,48,8,10,20,2,5,1,2
S00110431,65,14,14,20,9,5,0,3
S00110432,51,27,6,5,2,4,1,6
S00110433,47,8,8,14,9,8,0,0
S00110434,59,10,20,13,7,5,1,3
S00110435,40,6,4,18,5,3,0,4
S00110436,53,12,2,26,6,3,0,4
S00110437,63,10,15,10,5,16,1,6
S00110438,67,2,4,20,19,10,2,10
S00110439,40,1,8,9,9,10,0,3
S00110440,53,5,6,19,12,8,0,3
S00110441,43,7,1,22,6,2,1,4
S00110442,40,3,4,12,7,6,1,7
S00110443,58,4,10,14,12,9,1,8
S00110444,45,6,14,10,5,8,1,1
S00110445,58,6,6,20,18,4,0,4
S00110446,49,8,9,10,10,9,0,3
S00110447,41,2,2,17,8,5,2,5
S00110448,67,12,6,21,19,7,0,2
S00110449,73,10,9,21,15,10,1,7
S00110450,69,12,16,16,7,9,2,7
S00110451,62,11,10,20,12,3,1,5
S00110452,54,8,7,18,9,9,1,2
S00110453,49,13,7,12,5,7,1,4
S00110454,54,3,8,10,9,13,4,7
S00110455,63,9,6,12,14,11,1,10
S00110456,74,10,8,29,11,9,1,6
S00110457,62,5,7,21,9,7,3,10
S00110458,39,8,3,11,12,1,2,2
S00110459,52,8,9,14,7,9,1,4
S00110460,53,8,8,17,12,5,0,3
S00110461,40,12,2,14,4,3,3,2
S00110462,44,6,8,13,9,7,0,1
S00110463,52,12,10,15,6,9,0,0
S00110464,36,5,4,17,6,1,1,2
S00110465,46,13,6,18,5,2,0,2
S00110466,56,32,4,13,2,2,0,3
S00110467,71,7,15,22,19,6,1,1
S00110468,58,11,8,20,4,8,1,6
S00110469,46,0,13,15,9,6,1,2
S00110470,67,7,12,32,7,6,0,3
S00110471,56,9,19,13,6,7,1,1
S00110472,68,19,13,17,11,4,0,4
S00110473,62,4,27,10,1,12,1,7
S00110474,38,11,4,16,5,1,1,0
S00110475,52,1,30,3,6,6,0,6
S00110476,69,11,17,24,10,4,0,3
S00110477,77,12,46,15,0,0,0,4
S00110478,52,5,8,12,10,15,0,2
S00110479,38,10,6,12,3,1,2,4
S00110480,76,11,29,18,8,7,1,2
S00110481,65,5,21,23,6,5,3,2
S00110482,54,6,6,24,8,5,1,4
S00110483,61,9,16,16,10,7,0,3
S00110484,52,7,25,8,3,3,0,6
S00110485,47,5,10,14,9,3,1,5
S00110486,42,1,7,18,9,0,2,5
S00110487,53,10,11,19,9,1,0,3
S00110488,37,7,5,11,11,2,0,1
S00110489,40,3,2,18,9,0,1,7
S00110490,42,5,25,4,6,1,0,1
S00110491,47,6,17,7,4,9,0,4
S00110492,42,3,26,3,5,4,0,1
S00110493,68,7,23,19,5,10,2,2
S00110494,67,6,31,13,6,6,0,5
S00110495,58,5,14,15,7,9,1,7
S00110496,36,11,12,6,3,3,0,1
S00110497,40,3,22,8,3,4,0,0
S00110498,67,10,29,13,3,8,1,3
S00110499,45,8,15,8,6,7,0,1
S00110500,55,11,5,24,8,3,1,3
S00110501,32,1,11,7,2,5,1,5
S00110502,43,3,15,8,2,9,0,6
S00110503,53,5,14,15,15,1,2,1
S00110504,66,3,13,18,13,14,0,5
S00110505,56,20,12,8,4,8,1,3
S00110506,39,4,7,4,8,10,2,4
S00110507,69,25,4,35,2,2,1,0
S00110508,49,8,10,11,8,9,0,3
S00110509,57,9,11,17,6,6,1,7
S00110510,60,12,20,11,4,11,0,2
S00110511,62,16,12,16,5,10,0,3
S00110512,45,3,14,19,5,1,0,3
S00110513,72,5,9,28,18,6,0,6
S00110514,63,12,9,19,10,6,0,7
S00110515,48,4,12,12,8,7,0,5
S00110516,58,8,6,26,7,7,0,4
S00110517,38,6,6,10,6,6,1,3
S00110518,65,3,17,17,20,4,2,2
S00110519,35,6,6,13,4,4,0,2
S00110520,77,11,9,24,12,6,3,12
S00110521,63,6,16,27,8,3,1,2
S00110522,44,7,7,9,9,5,1,6
S00110523,59,22,10,13,7,3,3,1
S00110524,39,5,9,10,7,2,0,6
S00110525,43,8,3,21,2,7,0,2
S00110526,42,8,20,7,2,4,0,1
S00110527,53,7,6,15,15,6,0,4
S00110528,36,13,12,5,3,3,0,0
S00110529,55,9,22,15,4,4,0,1
S00110530,43,5,6,22,5,2,1,2
S00110531,43,2,12,8,9,8,1,3
S00110532,48,8,16,11,2,6,1,4
S00110533,38,9,6,12,9,1,0,1
S00110534,63,14,27,9,3,8,0,2
S00110535,43,11,3,21,6,1,1,0
S00110536,53,8,18,8,6,12,0,1
S00110537,79,14,37,20,3,3,0,2
S00110538,57,15,15,16,3,8,0,0
S00110539,58,13,14,19,4,5,1,2
S00110540,51,9,16,11,3,10,1,1
S00110541,41,7,18,13,2,1,0,0
S00110542,45,6,18,14,5,0,0,2
S00110543,59,29,12,12,3,3,0,0
S00110544,35,5,15,9,3,3,0,0
S00110545,41,8,8,16,7,0,1,1
S00110546,40,3,11,16,6,2,0,2
S00110547,42,6,6,16,8,4,0,2
S00110548,46,7,6,17,8,3,1,4
S00110549,38,3,2,18,8,4,1,2
S00110550,69,13,11,20,12,6,0,7
S00110551,45,7,15,10,6,1,1,5
S00110552,33,6,6,10,5,1,2,3
S00110553,49,33,11,3,0,1,0,1
S00110554,77,14,38,14,7,1,1,2
S00110555,38,1,3,15,3,7,2,7
S00110556,59,11,14,9,12,6,1,6
S00110557,42,9,8,16,5,2,1,1
S00110558,41,1,13,6,9,9,1,2
S00110559,53,16,11,19,3,1,0,3
S00110560,53,7,13,15,10,3,2,3
S00110561,74,14,2,42,12,0,1,3
S00110562,46,12,3,25,3,0,0,3
S00110563,44,9,2,23,6,1,0,3
S00110564,42,15,5,12,6,1,1,2
S00110565,44,9,5,18,10,0,1,1
S00110566,52,15,7,16,7,3,0,4
S00110567,71,10,26,16,6,5,0,8
S00110568,68,13,11,28,13,2,0,1
S00110569,45,10,7,8,7,8,1,4
S00110570,46,1,4,23,13,2,1,2
S00110571,42,6,3,17,10,2,0,4
S00110572,71,6,8,35,14,1,2,5
S00110573,58,4,6,27,19,0,1,1
S00110574,52,3,5,28,12,2,0,2
S00110575,61,11,26,10,5,4,0,5
S00110576,55,5,12,16,10,5,2,5
S00110577,50,8,15,12,7,4,2,2
S00110578,61,6,7,18,11,8,4,7
S00110579,56,1,16,11,9,11,3,5
S00110580,58,7,2,22,10,9,2,6
S00110581,67,6,10,20,14,7,0,10
S00110582,67,3,14,18,11,12,1,8
S00110583,53,2,14,12,11,5,1,8
S00110584,34,7,12,4,2,6,0,3
S00110585,67,4,15,20,11,9,2,6
S00110586,53,5,6,18,18,5,0,1
S00110587,55,8,10,24,5,3,0,5
S00110588,46,8,2,22,9,0,1,4
S00110589,59,13,2,30,7,5,1,1
S00110590,56,40,7,6,2,1,0,0
S00110591,53,4,8,26,8,4,0,3
S00110592,46,6,9,10,11,5,0,5
S00110593,53,3,7,21,11,6,0,5
S00110594,48,6,9,14,14,3,0,2
S00110595,65,13,19,23,2,2,0,6
S00110596,65,8,10,21,15,8,0,3
S00110597,52,12,7,15,6,7,0,5
S00110598,53,11,6,21,7,2,0,6
S00110599,41,7,10,10,9,3,0,2
S00110600,47,5,8,14,13,2,2,3
S00110601,51,10,4,17,11,5,1,3
S00110602,54,12,4,20,10,4,0,4
S00110603,67,8,12,27,10,5,1,4
S00110604,57,10,11,17,6,6,1,6
S00110605,37,3,6,14,6,3,1,4
S00110606,69,19,9,23,9,6,1,2
S00110607,55,2,7,18,13,11,0,4
S00110608,56,8,12,18,10,3,1,4
S00110609,44,5,8,10,12,5,0,4
S00110610,68,9,13,25,13,4,1,3
S00110611,61,4,6,20,14,5,3,9
S00110612,60,10,9,18,6,11,3,3
S00110613,47,2,13,14,3,7,1,7
S00110614,35,6,12,9,3,2,1,2
S00110615,48,4,11,9,6,13,3,2
S00110616,45,2,5,18,8,8,1,3
S00110617,44,1,7,15,11,5,0,5
S00110618,41,12,8,18,2,0,0,1
S00110619,59,2,8,22,14,4,2,7
S00110620,40,5,6,20,6,0,0,3
S00110621,51,4,8,12,7,8,2,10
S00110622,45,5,13,9,6,7,0,5
S00110623,34,1,9,14,4,5,0,1
S00110624,70,13,15,14,9,14,2,3
S00110625,37,3,9,12,5,5,0,3
S00110626,32,3,12,7,4,4,0,2
S00110627,44,8,6,11,4,5,3,7
S00110628,66,5,9,19,11,10,2,10
S00110629,28,2,4,8,8,4,0,2
S00110630,40,6,19,7,5,2,0,1
S00110631,46,2,17,6,9,7,1,4
S00110632,47,5,17,11,7,1,0,6
S00110633,50,7,10,6,17,6,1,3
S00110634,50,5,5,14,12,5,1,8
S00110635,45,9,6,14,4,8,0,4
S00110636,40,11,8,13,5,1,1,1
S00110637,55,7,12,21,8,7,0,0
S00110638,40,3,4,10,15,6,1,1
S00110639,38,3,8,12,7,4,0,4
S00110640,46,6,6,26,5,2,0,1
S00110641,51,4,12,12,11,7,2,3
S00110642,47,2,8,20,12,4,0,1
S00110643,27,3,2,6,12,0,1,3
S00110644,60,12,8,20,18,0,2,0
S00110645,46,4,4,13,15,6,0,4
S00110646,69,18,18,13,9,6,1,4
S00110647,52,5,7,12,15,5,3,5
S00110648,39,10,9,8,3,5,2,2
S00110649,48,11,3,19,8,3,1,3
S00110650,47,10,8,13,6,8,0,2
S00110651,57,7,10,22,8,4,0,6
S00110652,40,4,6,17,3,7,0,3
S00110653,39,4,10,9,4,7,1,4
S00110654,67,5,9,23,22,3,1,4
S00110655,57,7,8,16,17,3,1,5
S00110656,49,13,12,11,6,3,1,3
S00110657,53,8,4,20,12,6,1,2
S00110658,47,6,5,16,12,4,1,3
S00110659,51,13,8,15,6,3,1,5
S00110660,57,3,10,19,8,15,1,1
S00110661,49,3,22,11,11,1,1,0
S00110662,54,5,10,11,14,5,3,6
S00110663,55,5,6,17,15,6,0,6
S00110664,44,6,2,20,10,6,0,0
S00110665,53,3,8,21,14,3,1,3
S00110666,45,8,7,14,5,5,3,3
S00110667,57,10,11,16,9,6,0,5
S00110668,39,6,7,14,5,3,0,4
S00110669,60,2,5,25,20,5,0,3
S00110670,70,3,2,32,28,0,2,3
S00110671,44,4,3,28,8,0,0,1
S00110672,44,0,4,31,5,2,0,2
S00110673,46,12,7,25,1,0,1,0
S00110674,53,4,2,17,27,1,1,1
S00110675,66,5,2,37,16,4,0,2
S00110676,59,0,2,17,35,2,2,1
S00110677,46,8,2,29,6,0,0,1
S00110678,29,0,1,14,10,3,1,0
S00110679,57,6,22,17,6,1,0,5
S00110680,54,3,15,26,5,2,0,3
S00110681,59,4,17,25,9,2,1,1
S00110682,48,10,14,22,1,0,0,1
S00110683,60,7,3,35,12,0,1,2
S00110684,62,6,2,37,11,0,1,5
S00110685,44,1,3,30,6,1,1,2
S00110686,71,9,16,23,13,6,1,3
S00110687,67,6,7,23,16,7,3,5
S00110688,36,4,5,15,7,2,0,3
S00110689,64,4,3,24,19,9,2,3
S00110690,44,4,15,13,7,4,0,1
S00110691,71,1,3,45,11,4,3,4
S00110692,69,8,15,32,8,3,0,3
S00110693,50,7,7,22,8,4,0,2
S00110694,41,4,8,11,8,6,1,3
S00110695,50,2,3,38,4,1,1,1
S00110696,62,6,11,24,13,3,2,3
S00110697,71,3,11,39,12,3,1,2
S00110698,48,1,9,19,9,5,1,4
S00110699,66,7,18,26,3,7,1,4
S00110700,46,21,14,11,0,0,0,0
S00110701,43,7,1,23,7,1,0,4
S00110702,31,7,4,19,1,0,0,0
S00110703,57,11,6,19,8,6,1,6
S00110704,44,6,7,16,12,0,2,1
S00110705,51,13,5,12,8,5,3,5
S00110706,45,6,10,13,8,5,1,2
S00110707,56,5,9,14,16,8,0,4
S00110708,58,3,9,16,14,7,1,8
S00110709,53,9,13,14,6,5,0,6
S00110710,44,3,7,10,15,7,1,1
S00110711,41,5,5,10,10,5,3,3
S00110712,56,10,11,18,5,6,4,2
S00110713,56,4,12,19,10,6,1,4
S00110714,25,1,4,14,3,1,0,2
S00110715,52,2,9,17,12,7,3,2
S00110716,58,7,12,26,8,3,0,2
S00110717,38,2,4,16,8,3,2,3
S00110718,72,11,14,19,15,9,2,2
S00110719,43,3,11,14,5,5,2,3
S00110720,40,5,3,17,9,1,2,3
S00110721,49,2,5,14,12,8,1,7
S00110722,37,4,7,12,6,2,2,4
S00110723,57,1,9,23,11,8,2,3
S00110724,59,11,2,39,5,0,1,1
S00110725,50,17,8,13,4,5,1,2
S00110726,52,3,11,19,11,8,0,0
S00110727,56,7,15,16,9,7,0,2
S00110728,51,12,4,22,4,7,1,1
S00110729,33,0,8,8,7,4,0,6
S00110730,54,5,7,22,8,7,2,3
S00110731,50,1,18,6,6,9,1,9
S00110732,50,2,4,15,11,12,2,4
S00110733,23,3,3,7,5,2,1,2
S00110734,57,5,23,9,3,10,1,6
S00110735,63,8,14,16,9,8,2,6
S00110736,73,8,26,14,9,13,0,3
S00110737,63,5,14,20,16,2,1,5
S00110738,75,5,45,9,2,9,0,5
S00110739,58,10,13,13,7,7,2,6
S00110740,56,4,4,14,12,13,2,7
S00110741,42,5,4,18,5,1,3,6
S00110742,46,3,14,11,12,4,0,2
S00110743,43,6,4,14,7,4,3,5
S00110744,48,5,4,20,9,6,1,3
S00110745,42,6,7,9,10,6,1,3
S00110746,40,12,6,10,6,0,2,4
S00110747,54,3,27,10,3,7,0,4
S00110748,48,4,10,13,10,4,1,6
S00110749,44,10,3,17,12,0,1,1
S00110750,42,6,6,14,6,6,0,4
S00110751,78,1,14,23,18,8,4,10
S00110752,38,7,4,18,7,1,0,1
S00110753,45,16,8,11,5,2,1,2
S00110754,39,6,3,18,7,3,1,1
S00110755,48,16,10,13,5,2,0,2
S00110756,47,15,6,20,3,2,0,1
S00110757,49,9,14,8,7,6,1,4
S00110758,46,10,12,14,4,3,0,3
S00110759,52,8,10,16,9,2,1,6
S00110760,56,12,8,24,5,3,0,4
S00110761,49,8,6,19,6,5,1,4
S00110762,66,9,18,19,7,5,1,7
S00110763,66,17,14,15,8,5,1,6
S00110764,64,7,13,11,9,11,5,8
S00110765,52,3,12,12,12,6,0,7
S00110766,68,3,4,21,30,3,2,5
S00110767,54,1,1,21,26,2,2,1
S00110768,71,18,14,17,9,8,0,5
S00110769,58,12,8,12,10,8,2,6
S00110770,50,3,0,24,13,6,3,1
S00110771,40,8,1,19,10,0,1,1
S00110772,35,6,6,8,7,1,3,4
S00110773,40,8,14,7,3,7,0,1
S00110774,56,13,9,19,8,3,0,4
S00110775,48,7,4,13,13,3,3,5
S00110776,41,4,2,15,7,6,1,6
S00110777,50,7,5,11,8,6,1,12
S00110778,71,3,7,28,18,2,5,8
S00110779,47,8,9,13,10,3,0,4
S00110780,42,6,4,10,16,3,0,3
S00110781,60,7,5,16,14,10,0,8
S00110782,40,2,4,15,7,5,1,6
S00110783,43,3,0,14,12,3,3,8
S00110784,41,4,8,18,7,1,0,3
S00110785,47,6,7,22,7,3,1,1
S00110786,39,8,5,11,8,4,0,3
S00110787,45,7,7,27,3,0,0,1
S00110788,55,5,7,31,8,1,2,1
S00110789,55,3,6,27,17,0,0,2
S00110790,51,2,14,12,10,5,1,7
S00110791,64,8,17,15,14,7,1,2
S00110792,44,9,8,14,4,3,1,5
S00110793,53,4,12,16,12,5,0,4
S00110794,69,8,12,29,12,5,0,3
S00110795,51,4,9,13,11,8,2,4
S00110796,35,5,9,10,6,4,0,1
S00110797,44,7,6,16,10,2,1,2
S00110798,59,5,12,23,7,8,0,4
S00110799,48,6,25,7,3,5,0,2
S00110800,51,2,13,22,6,7,1,0
S00110801,49,3,17,10,6,9,1,3
S00110802,48,2,10,18,11,7,0,0
S00110803,42,7,5,11,14,1,1,3
S00110804,70,2,25,15,11,12,1,4
S00110805,62,4,22,13,9,9,0,5
S00110806,75,2,23,14,15,15,2,4
S00110807,66,6,16,18,15,2,1,8
S00110808,46,4,6,22,6,6,2,0
S00110809,52,12,4,20,5,7,0,4
S00110810,60,5,14,32,6,1,1,1
S00110811,44,19,4,12,4,1,1,3
S00110812,51,7,8,20,7,2,2,5
S00110813,46,6,10,20,8,1,0,1
S00110814,44,25,3,13,1,0,0,2
S00110815,44,3,13,11,5,7,2,3
S00110816,46,2,9,5,13,12,0,5
S00110817,40,8,2,24,6,0,0,0
S00110818,36,1,7,11,12,2,0,3
S00110819,37,3,10,6,11,5,2,0
S00110820,49,6,7,23,5,4,2,2
S00110821,46,2,11,16,4,5,2,6
S00110822,54,4,6,28,12,0,0,4
S00110823,57,3,11,15,10,14,1,3
S00110824,48,2,10,12,9,7,3,5
S00110825,61,4,14,28,3,6,2,4
S00110826,56,3,26,10,3,8,1,5
S00110827,39,5,8,15,3,7,0,1
S00110828,56,2,12,18,10,6,0,8
S00110829,56,13,16,12,7,5,0,3
S00110830,54,6,6,24,10,4,0,4
S00110831,77,5,2,43,18,4,2,3
S00110832,42,8,4,28,1,0,0,1
S00110833,43,7,7,14,5,5,0,5
S00110834,52,9,7,16,8,4,1,7
S00110835,53,6,5,22,10,3,2,5
S00110836,53,10,10,14,10,2,0,7
S00110837,44,4,8,16,6,2,1,7
S00110838,45,4,20,7,3,8,0,3
S00110839,82,10,12,29,12,14,1,4
S00110840,65,6,13,19,13,5,2,7
S00110841,73,15,21,15,4,14,2,2
S00110842,46,6,14,10,5,4,3,4
S00110843,50,11,17,7,5,8,0,2
S00110844,60,7,20,23,4,3,1,2
S00110845,55,9,11,19,8,5,0,3
S00110846,50,6,15,15,6,4,2,2
S00110847,46,6,11,15,10,2,0,2
S00110848,49,8,7,19,7,5,0,3
S00110849,52,12,2,35,1,1,0,1
S00110850,62,10,22,18,5,2,1,4
S00110851,41,9,9,17,0,3,0,3
S00110852,48,6,14,17,5,5,0,1
S00110853,44,6,15,8,6,4,3,2
S00110854,51,6,24,10,5,5,0,1
S00110855,45,5,12,12,10,4,0,2
S00110856,58,6,7,25,13,4,1,2
S00110857,40,5,12,10,10,3,0,0
S00110858,39,8,1,14,14,1,0,1
S00110859,61,16,10,15,12,3,1,4
S00110860,57,6,22,10,7,7,1,4
S00110861,68,12,7,28,17,1,1,2
S00110862,50,7,4,18,13,4,1,3
S00110863,27,7,3,10,4,1,0,2
S00110864,22,1,3,14,3,1,0,0
S00110865,49,29,5,14,0,0,0,1
S00110866,33,3,7,18,2,0,0,3
S00110867,48,12,7,19,5,1,2,2
S00110868,42,11,4,18,6,0,1,2
S00110869,50,12,7,19,8,0,0,4
S00110870,49,4,5,18,13,0,3,6
S00110871,66,10,10,24,10,9,0,3
S00110872,56,7,7,14,8,9,0,11
S00110873,72,18,11,26,6,5,0,6
S00110874,54,3,4,19,13,6,4,5
S00110875,46,13,6,18,2,2,1,4
S00110876,55,5,17,12,10,4,2,5
S00110877,54,9,19,14,9,2,1,0
S00110878,58,17,10,22,5,1,0,3
S00110879,55,14,5,19,8,3,0,6
S00110880,57,22,14,10,3,5,1,2
S00110881,64,8,6,19,10,8,3,10
S00110882,25,1,0,12,7,3,1,1
S00110883,29,2,3,16,4,3,0,1
S00110884,40,9,7,19,3,0,1,1
S00110885,25,1,4,15,5,0,0,0
S00110886,48,3,29,10,4,1,0,1
S00110887,29,3,1,13,7,0,2,3
S00110888,41,2,9,23,5,1,0,1
S00110889,51,5,4,11,14,7,1,9
S00110890,24,2,3,6,8,2,2,1
S00110891,60,3,4,19,18,7,0,9
S00110892,30,3,2,7,5,9,1,3
S00110893,48,4,3,21,11,6,1,2
S00110894,56,4,3,30,8,4,2,5
S00110895,35,1,23,4,2,2,1,2
S00110896,53,5,8,13,10,12,1,4
