ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00000883,302,284,0,0,7,0,2,3,1,0,0,0,4,1,0,0,0,0,0,291,0,5,6,0
W00000884,267,260,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0
W00000885,257,252,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,254,0,0,2,1
W00000886,269,262,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0
W00000888,318,297,1,0,6,1,0,1,0,0,0,5,5,0,0,0,0,0,2,304,0,10,2,2
W00000889,283,270,0,0,4,0,0,3,1,3,0,0,2,0,0,0,0,0,0,274,0,5,4,0
W00000890,406,383,6,0,2,2,0,2,0,5,2,0,4,0,0,0,0,0,0,391,0,11,4,0
W00000891,292,287,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,290,1,1,0,0
W00000892,264,258,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,2,0
W00000893,360,351,4,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,355,0,4,1,0
W00000894,274,222,6,0,28,0,0,6,0,1,0,0,9,0,1,0,0,0,1,256,1,10,6,1
W00000895,229,197,5,0,17,1,2,0,0,4,1,0,0,1,1,0,0,0,0,219,1,6,3,0
W00000896,321,270,6,0,25,1,4,0,2,5,0,1,1,3,0,0,0,1,2,301,0,10,7,3
W00000897,260,240,2,0,7,0,0,3,1,2,0,1,1,0,2,0,0,0,1,249,2,4,4,1
W00000898,331,314,1,0,9,1,2,0,1,0,0,0,1,0,2,0,0,0,0,324,2,1,4,0
W00000899,220,211,3,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,217,0,2,1,0
W00000900,201,184,5,0,5,0,1,2,0,1,0,0,2,0,0,0,0,0,1,194,0,3,3,1
W00000901,239,217,4,0,10,1,2,1,0,0,0,0,4,0,0,0,0,0,0,231,0,4,4,0
W00000902,312,300,1,0,7,2,0,0,0,0,1,0,1,0,0,0,0,0,0,308,0,2,2,0
W00000903,333,317,1,4,8,0,1,0,0,0,0,2,0,0,0,0,0,0,0,330,0,2,1,0
W00000904,321,290,1,0,11,1,1,4,8,0,0,0,0,3,1,0,0,1,0,302,1,3,14,1
W00000905,320,309,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,316,0,0,3,1
W00000906,278,259,9,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,1,274,0,0,2,2
W00000921,297,286,0,0,1,1,0,0,0,3,0,0,1,2,0,0,0,3,0,287,0,6,1,3
W00000922,289,281,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,288,0,0,1,0
W00000923,237,231,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,233,0,1,0,3
W00000924,241,233,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,237,0,1,0,3
W00000925,280,273,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,277,0,0,2,1
W00000926,311,299,4,0,4,1,0,2,0,0,0,0,0,0,0,1,0,0,0,307,1,0,3,0
W00000927,344,318,0,0,12,2,0,0,0,1,3,0,0,0,3,0,2,0,3,330,5,4,2,3
W00000928,289,271,4,0,0,0,0,6,0,0,2,0,0,6,0,0,0,0,0,275,0,8,6,0
W00000929,271,261,3,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,268,0,1,1,1
W00000930,262,251,4,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,257,0,4,1,0
W00000931,277,259,3,0,1,1,0,3,0,0,0,0,1,3,0,0,0,3,3,263,0,4,4,6
W00000932,451,418,12,0,11,0,4,0,1,0,1,0,2,0,1,0,0,1,0,441,1,3,5,1
W00000933,256,243,2,0,3,0,0,2,0,0,0,0,1,1,0,0,0,4,0,248,0,2,2,4
W00000934,312,298,1,0,4,0,0,0,1,3,0,0,4,0,0,0,0,1,0,303,0,7,1,1
W00000935,275,258,1,0,13,0,0,2,0,0,0,0,0,0,0,0,0,1,0,272,0,0,2,1
W00000936,263,259,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,261,0,1,0,1
W00000937,228,220,0,0,0,2,0,2,0,0,0,0,3,0,0,1,0,0,0,220,1,3,4,0
W00000938,322,319,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,321,0,1,0,0
W00000939,305,300,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,301,0,4,0,0
W00000940,357,334,1,1,6,3,0,0,0,1,0,0,6,5,0,0,0,0,0,342,0,12,3,0
W00000941,313,302,2,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,311,0,0,2,0
W00000942,355,339,4,0,1,3,0,0,3,0,0,0,0,1,0,0,1,0,3,344,1,1,6,3
W00000943,350,341,3,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,344,0,1,4,1
W00000944,292,284,1,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,286,0,4,2,0
W00000945,289,278,2,1,3,0,0,0,0,1,1,1,0,0,0,0,1,0,1,284,1,3,0,1
W00000946,260,256,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,258,1,0,1,0
W00000947,311,304,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,310,0,0,1,0
W00000948,359,350,2,0,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,353,0,3,3,0
W00000949,320,308,3,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,318,1,1,0,0
W00000950,237,234,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,236,0,1,0,0
W00000951,304,288,3,0,2,1,0,2,1,0,0,0,6,1,0,0,0,0,0,293,0,7,4,0
W00000952,245,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0
W00000953,409,393,1,0,2,2,0,0,0,4,0,0,5,1,0,1,0,0,0,396,1,10,2,0
W00000954,212,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0
W00000955,297,289,1,0,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,293,0,3,1,0
W00000956,255,239,3,0,0,0,0,2,0,3,0,0,2,5,0,0,0,0,1,242,0,10,2,1
W00000957,302,291,2,0,1,0,1,0,2,0,3,0,1,0,0,0,0,1,0,294,0,4,3,1
W00000958,254,251,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,251,0,1,2,0
W00000959,329,312,0,0,5,1,0,4,1,1,1,0,4,0,0,0,0,0,0,317,0,6,6,0
W00000960,316,296,3,0,13,1,0,0,1,2,0,0,0,0,0,0,0,0,0,312,0,2,2,0
W00000961,564,520,8,1,17,1,2,4,0,2,0,0,1,2,3,1,0,0,2,546,4,5,7,2
W00000962,334,309,5,0,4,2,0,0,1,3,5,0,5,0,0,0,0,0,0,318,0,13,3,0
W00000963,369,337,2,0,13,0,0,0,1,0,0,3,5,2,1,5,0,0,0,352,6,10,1,0
W00000964,364,343,0,0,6,1,0,1,2,4,0,0,0,0,1,0,0,6,0,349,1,4,4,6
W00000965,524,393,15,0,62,2,0,4,2,11,1,0,23,5,2,0,0,4,0,470,2,40,8,4
W00000966,266,235,6,0,4,1,0,1,4,9,0,5,0,0,0,0,0,1,0,245,0,14,6,1
W00000967,263,240,3,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,262,0,1,0,0
W00000968,176,171,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175,1,0,0,0
W00000969,343,294,3,0,9,2,0,1,0,16,0,0,0,0,0,0,0,18,0,306,0,16,3,18
W00000970,227,187,4,0,9,0,1,1,0,2,0,0,4,9,0,3,0,0,7,200,3,15,2,7
W00000971,447,420,2,1,4,1,0,1,0,3,1,1,3,6,0,3,1,0,0,427,4,14,2,0
W00000972,349,326,4,0,5,1,0,0,0,0,0,0,7,1,4,1,0,0,0,335,5,8,1,0
W00000973,311,304,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,310,0,0,1,0
W00000974,499,466,0,0,5,1,0,3,1,0,0,0,0,0,1,0,1,6,15,471,2,0,5,21
W00000975,312,289,1,0,0,0,1,0,0,11,1,0,0,2,1,0,0,6,0,290,1,14,1,6
W00000976,387,344,0,0,4,0,0,2,6,0,4,6,11,3,3,1,0,3,0,348,4,24,8,3
W00000977,261,251,0,0,3,0,0,0,1,1,0,0,2,0,0,0,0,0,3,254,0,3,1,3
W00000978,386,370,3,3,3,0,1,0,0,0,0,0,4,0,2,0,0,0,0,379,2,4,1,0
W00000979,309,292,8,1,1,0,0,0,0,1,0,0,4,1,1,0,0,0,0,302,1,6,0,0
W00000980,137,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0
W00000981,482,477,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,4,0
W00000982,232,227,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,231,0,1,0,0
W00000983,266,257,2,0,2,0,2,1,0,0,0,0,0,1,1,0,0,0,0,261,1,1,3,0
W00000984,303,301,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,302,1,0,0,0
W00000985,265,258,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,262,2,0,1,0
W00000987,178,169,1,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,173,1,0,3,1
W00000989,321,317,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,319,0,1,1,0
W00000990,212,201,4,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,205,1,5,1,0
W00000991,315,295,7,0,2,0,0,1,1,0,0,3,1,0,0,0,1,4,0,304,1,4,2,4
W00000992,226,209,5,0,7,0,1,0,0,0,0,1,0,0,1,0,0,1,1,221,1,1,1,2
W00000993,281,262,4,0,5,1,0,2,0,0,0,0,0,6,0,0,1,0,0,271,1,6,3,0
W00000994,287,274,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0
W00000995,322,298,6,0,9,2,0,2,0,0,0,0,4,1,0,0,0,0,0,313,0,5,4,0
W00000996,272,258,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,8,260,0,3,1,8
W00000997,258,251,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,254,0,3,0,1
W00000998,243,238,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,241,0,2,0,0
W00000999,336,320,4,0,3,2,0,1,0,1,0,1,0,0,3,0,0,1,0,327,3,2,3,1
W00001000,306,279,2,0,5,0,0,0,1,6,0,0,4,0,0,1,0,0,8,286,1,10,1,8
W00001001,376,345,7,0,12,0,1,0,1,0,0,7,0,0,1,0,0,1,1,364,1,7,2,2
W00001002,374,354,2,0,7,2,1,2,2,0,1,0,0,3,0,0,0,0,0,363,0,4,7,0
W00001003,283,268,4,0,2,0,0,1,1,0,0,0,4,1,0,0,0,2,0,274,0,5,2,2
W00001004,384,337,6,0,30,6,0,1,0,2,0,0,0,0,1,0,0,0,1,373,1,2,7,1
W00001005,239,227,5,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,2,234,1,0,2,2
W00001006,294,284,0,0,4,0,0,0,0,0,0,1,3,1,0,0,0,0,1,288,0,5,0,1
W00001007,327,319,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,325,0,1,1,0
W00001008,325,310,3,0,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,320,0,1,4,0
W00001011,196,194,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,195,0,0,1,0
W00001012,451,447,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,448,0,1,2,0
W00001013,289,282,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
W00001014,189,186,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0
W00001015,265,261,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,262,1,2,0,0
W00001016,205,202,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0
W00001017,230,224,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,225,0,5,0,0
W00001018,299,265,1,0,7,3,0,3,0,11,6,0,3,0,0,0,0,0,0,273,0,20,6,0
W00001019,208,194,1,0,3,0,0,1,0,1,0,8,0,0,0,0,0,0,0,198,0,9,1,0
W00001020,285,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
W00001021,216,207,4,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,212,0,3,1,0
W00001022,212,204,1,0,1,0,0,0,0,0,2,1,0,2,0,0,0,1,0,206,0,5,0,1
W00001023,145,139,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,140,2,3,0,0
W00001024,293,277,1,0,0,0,0,0,0,4,6,0,0,5,0,0,0,0,0,278,0,15,0,0
W00001025,259,180,6,0,9,1,0,0,3,28,5,5,1,16,0,0,1,4,0,195,1,55,4,4
W00001026,231,218,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,1,227,0,0,3,1
W00001027,300,287,1,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,1,296,0,1,2,1
W00001028,307,290,1,0,12,1,0,0,0,1,0,0,0,0,1,1,0,0,0,303,2,1,1,0
W00001029,238,226,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,235,0,0,2,1
W00001030,239,232,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238,0,0,0,1
W00001031,298,291,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,1,0
W00001032,306,297,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,303,0,0,2,1
W00001033,406,392,0,0,4,0,0,6,0,0,1,0,0,2,0,0,0,0,1,396,0,3,6,1
W00001034,259,249,1,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,256,0,2,1,0
W00001035,268,256,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,1,0
W00001036,290,271,0,0,6,0,0,1,3,2,0,0,0,6,0,0,0,0,1,277,0,8,4,1
W00001037,248,237,0,0,6,2,0,0,1,0,0,0,0,0,2,0,0,0,0,243,2,0,3,0
W00001038,352,334,0,1,8,0,0,0,3,0,0,0,0,5,1,0,0,0,0,343,1,5,3,0
W00001039,389,331,3,0,5,2,0,1,0,1,2,0,36,4,3,1,0,0,0,339,4,43,3,0
W00001040,316,279,0,0,12,2,0,2,5,0,0,0,7,5,0,0,0,1,3,291,0,12,9,4
W00001041,347,331,0,0,3,0,0,1,0,4,0,0,4,3,0,0,1,0,0,334,1,11,1,0
W00001042,278,269,2,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,276,0,1,1,0
W00001043,355,346,1,1,1,0,1,0,1,0,0,0,2,2,0,0,0,0,0,349,0,4,2,0
W00001044,357,354,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,355,0,1,1,0
W00001045,305,296,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,304,0,1,0,0
W00001046,447,405,0,0,14,0,0,2,0,3,0,0,0,18,0,0,0,0,5,419,0,21,2,5
W00001047,284,277,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,281,0,2,1,0
W00001048,378,369,1,0,3,0,0,1,1,0,0,0,0,0,3,0,0,0,0,373,3,0,2,0
W00001049,328,294,4,0,5,0,1,2,0,0,0,0,1,18,1,0,2,0,0,303,3,19,3,0
W00001050,387,377,0,0,2,0,0,1,4,0,0,0,0,3,0,0,0,0,0,379,0,3,5,0
W00001051,314,306,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,311,0,2,0,1
W00001052,263,260,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,261,0,1,1,0
W00001053,246,230,2,0,6,0,1,2,1,4,0,0,0,0,0,0,0,0,0,238,0,4,4,0
W00001054,272,268,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,1,0
W00001055,312,304,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,1,0
W00001056,241,224,0,0,8,0,0,0,0,0,0,0,0,8,1,0,0,0,0,232,1,8,0,0
W00001057,331,313,1,5,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,330,0,1,0,0
W00001058,347,345,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,345,0,2,0,0
W00001059,287,270,1,0,1,0,2,1,0,0,0,0,0,6,4,1,1,0,0,272,6,6,3,0
W00001060,194,188,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,193,0,0,0,1
W00001061,334,323,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,1,330,1,0,2,1
W00001062,257,249,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,254,0,0,3,0
W00001063,263,256,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,259,0,0,3,1
W00001064,306,304,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,305,0,0,1,0
W00001065,293,289,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,289,1,1,2,0
W00001066,273,271,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0
W00001067,289,273,1,0,5,5,0,1,0,0,0,0,1,3,0,0,0,0,0,279,0,4,6,0
W00001068,330,318,0,0,0,4,0,0,2,0,0,0,4,0,0,0,0,0,2,318,0,4,6,2
W00001069,234,230,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,232,0,0,2,0
W00001070,311,307,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,309,0,0,2,0
W00001071,339,337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,337,0,1,0,1
W00001072,303,297,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,302,0,0,1,0
W00001074,351,335,3,0,3,0,0,5,3,0,0,1,0,0,0,1,0,0,0,341,1,1,8,0
W00001075,254,249,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253,0,0,0,1
W00001076,426,415,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,1,0
W00001077,355,344,1,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,351,0,0,4,0
W00001078,300,290,0,0,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,296,0,2,2,0
W00001079,315,310,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,314,0,0,1,0
W00001080,388,379,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,387,0,1,0,0
W00001081,233,228,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,229,1,0,1,2
W00001082,126,118,2,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,121,0,2,3,0
W00001083,292,287,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,290,0,0,2,0
W00001084,275,270,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0
W00001085,441,418,1,0,12,2,0,1,1,4,1,0,1,0,0,0,0,0,0,431,0,6,4,0
W00001086,386,378,0,0,3,0,0,3,0,1,0,0,0,1,0,0,0,0,0,381,0,2,3,0
W00001087,306,295,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,2,0
W00001088,280,266,3,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,279,0,0,1,0
W00001089,201,198,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,0,0,1,0
W00001090,289,282,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,284,0,0,5,0
W00001091,345,339,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,341,0,0,3,1
W00001092,271,266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,267,3,0,1,0
W00001093,271,260,2,0,2,0,0,1,2,4,0,0,0,0,0,0,0,0,0,264,0,4,3,0
W00001094,311,299,0,0,6,2,0,3,1,0,0,0,0,0,0,0,0,0,0,305,0,0,6,0
W00001095,269,262,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,267,0,0,2,0
W00001096,298,297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,297,0,0,1,0
W00001097,349,338,1,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,2,339,0,1,7,2
W00001098,395,388,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,393,2,0,0,0
W00001099,352,335,2,0,4,0,0,1,0,1,0,0,1,6,0,0,0,0,2,341,0,8,1,2
W00001100,430,420,0,0,3,1,0,1,2,1,0,0,0,0,0,1,0,0,1,423,1,1,4,1
W00001101,332,315,5,0,7,0,0,0,4,0,0,0,0,0,0,0,1,0,0,327,1,0,4,0
W00001102,369,357,4,0,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,361,0,2,6,0
W00001103,227,220,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,222,2,0,3,0
W00001104,273,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0
W00001105,305,293,1,0,6,0,0,0,2,3,0,0,0,0,0,0,0,0,0,300,0,3,2,0
W00001106,358,347,5,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,352,0,5,1,0
W00001107,323,310,0,0,4,0,0,5,0,0,1,0,1,1,0,0,0,1,0,314,0,3,5,1
W00001108,372,362,1,0,1,0,1,3,0,0,0,0,2,0,0,1,0,1,0,364,1,2,4,1
W00001109,300,290,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,1,294,0,1,4,1
W00001110,271,261,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,4,265,0,2,0,4
W00001111,346,340,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,342,0,1,3,0
W00001112,311,299,3,0,1,0,0,6,0,0,0,0,0,1,0,1,0,0,0,303,1,1,6,0
W00001113,264,245,2,1,7,1,2,5,0,0,0,0,0,0,0,1,0,0,0,255,1,0,8,0
W00001114,224,195,8,0,14,1,0,3,1,0,0,0,0,1,0,0,0,0,1,217,0,1,5,1
W00001115,331,320,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,325,0,1,5,0
W00001116,192,190,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,190,0,2,0,0
W00001117,241,236,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,1,0
W00001118,310,300,2,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,305,0,1,3,1
W00001119,355,347,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,1,0
W00001120,284,278,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,282,0,1,1,0
W00001121,229,199,3,0,17,0,0,1,1,0,0,0,7,0,0,0,0,0,1,219,0,7,2,1
W00001122,421,403,3,0,8,1,2,0,3,0,0,0,0,0,0,0,0,0,1,414,0,0,6,1
W00001123,495,491,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0
W00001124,308,298,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,306,1,0,0,1
W00001125,211,201,0,0,3,0,1,0,2,0,0,0,0,4,0,0,0,0,0,204,0,4,3,0
W00001126,296,286,0,0,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,293,0,2,1,0
W00001127,223,218,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,220,0,1,2,0
W00001128,323,320,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,321,0,2,0,0
W00001129,317,313,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,314,1,1,1,0
W00001130,296,282,1,0,5,0,0,2,0,0,0,6,0,0,0,0,0,0,0,288,0,6,2,0
W00001131,275,268,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,271,0,0,4,0
W00001132,314,302,1,0,3,0,0,2,0,1,0,0,0,5,0,0,0,0,0,306,0,6,2,0
W00001133,393,380,5,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,385,1,6,1,0
W00001134,275,265,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,273,0,0,0,2
W00001135,203,183,0,0,7,0,0,0,0,0,0,2,0,10,0,1,0,0,0,190,1,12,0,0
W00001136,294,286,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,289,0,5,0,0
W00001137,242,236,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,1,0
W00001138,329,321,1,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,322,0,4,3,0
W00001139,312,301,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,305,0,7,0,0
W00001140,282,258,5,0,11,0,0,3,0,0,0,4,0,1,0,0,0,0,0,274,0,5,3,0
W00001141,327,315,2,0,3,1,0,4,0,2,0,0,0,0,0,0,0,0,0,320,0,2,5,0
W00001142,263,248,2,0,6,0,2,0,0,0,0,0,0,5,0,0,0,0,0,256,0,5,2,0
W00001143,295,283,2,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,5,285,1,1,3,5
W00001144,282,259,2,0,8,0,0,0,0,7,1,0,2,0,0,1,1,0,1,269,2,10,0,1
W00001145,230,220,0,0,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,224,0,6,0,0
W00001146,260,231,3,0,11,0,0,0,2,4,0,0,3,0,6,0,0,0,0,245,6,7,2,0
W00001147,285,278,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,279,0,1,5,0
W00001148,326,313,4,0,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,321,0,0,4,1
W00001149,273,248,9,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,2,265,0,3,3,2
W00001150,289,273,1,0,8,3,0,0,0,0,0,0,1,2,0,1,0,0,0,282,1,3,3,0
W00001151,284,274,3,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,278,0,2,4,0
