ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00002361,295,286,0,0,3,0,0,1,0,2,0,3,0,286,2,4,3,0
N00002362,242,236,0,0,0,0,0,1,0,2,0,3,0,236,2,1,3,0
N00002363,231,229,0,0,0,0,0,1,0,0,0,1,0,229,0,1,1,0
N00002364,212,210,1,0,0,0,0,1,0,0,0,0,0,210,0,2,0,0
N00002365,287,282,0,0,0,0,0,0,0,5,0,0,0,282,5,0,0,0
N00002366,272,270,0,0,0,0,0,0,0,1,0,1,0,270,1,0,1,0
N00002367,384,382,0,0,0,0,0,0,0,2,0,0,0,382,2,0,0,0
N00002368,437,437,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0
N00002369,740,729,0,0,0,0,0,0,1,5,0,1,4,729,6,0,1,4
N00002370,387,387,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0
N00002371,463,456,0,0,0,0,0,0,0,0,2,5,0,456,2,0,5,0
N00002372,613,610,1,0,0,0,0,1,0,0,0,0,1,610,0,2,0,1
N00002373,436,432,0,0,0,0,0,1,0,3,0,0,0,432,3,1,0,0
N00002374,300,293,0,0,1,0,0,5,0,1,0,0,0,293,1,6,0,0
N00002375,393,392,0,0,0,0,0,0,0,0,0,1,0,392,0,0,1,0
N00002376,436,435,0,0,0,0,0,0,0,0,0,1,0,435,0,0,1,0
N00002377,433,432,0,0,0,0,0,0,0,0,0,0,1,432,0,0,0,1
N00002378,749,737,0,0,0,1,0,5,1,1,0,3,1,737,2,6,3,1
N00002379,667,659,2,0,1,1,0,0,1,0,0,3,0,659,1,4,3,0
N00002380,298,298,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0
N00002381,386,383,0,0,0,0,0,1,0,0,0,1,1,383,0,1,1,1
N00002382,458,452,5,0,0,0,0,0,0,0,0,0,1,452,0,5,0,1
N00002383,454,444,0,0,0,5,0,3,0,0,0,2,0,444,0,8,2,0
N00002384,377,372,1,0,0,0,0,0,0,0,0,3,1,372,0,1,3,1
N00002385,278,273,2,0,0,0,0,0,0,0,0,3,0,273,0,2,3,0
N00002386,265,265,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0
N00002387,451,446,0,1,0,0,0,0,0,1,0,0,3,447,1,0,0,3
N00002388,199,194,1,1,0,0,0,0,0,1,0,1,1,195,1,1,1,1
N00002389,311,294,1,0,0,1,0,0,0,0,0,4,11,294,0,2,4,11
N00002390,293,289,0,0,0,0,0,0,0,0,1,2,1,289,1,0,2,1
N00002391,402,402,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0
N00002392,349,348,0,0,0,0,0,0,0,0,1,0,0,348,1,0,0,0
N00002393,653,644,1,0,1,0,0,0,0,0,0,5,2,644,0,2,5,2
N00002394,363,360,0,0,0,0,0,0,0,0,2,1,0,360,2,0,1,0
N00002395,412,412,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0
N00002396,288,288,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0
N00002397,333,327,1,0,0,1,0,0,0,0,0,3,1,327,0,2,3,1
N00002398,366,364,0,0,0,0,0,2,0,0,0,0,0,364,0,2,0,0
N00002399,266,258,5,0,0,0,0,1,0,0,0,2,0,258,0,6,2,0
N00002400,218,218,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0
N00002401,1544,1455,10,0,62,0,0,1,1,9,0,4,2,1455,10,73,4,2
N00002402,233,229,3,0,0,0,0,0,1,0,0,0,0,229,1,3,0,0
N00002403,400,394,0,0,1,0,0,0,4,0,0,1,0,394,4,1,1,0
N00002404,882,861,3,1,5,0,0,4,1,0,0,7,0,862,1,12,7,0
N00002405,332,326,4,0,0,0,0,0,0,1,1,0,0,326,2,4,0,0
N00002406,304,301,0,0,3,0,0,0,0,0,0,0,0,301,0,3,0,0
N00002407,263,261,0,0,0,0,0,0,0,0,0,0,2,261,0,0,0,2
N00002408,388,385,0,0,3,0,0,0,0,0,0,0,0,385,0,3,0,0
N00002409,319,314,0,0,2,0,0,0,0,0,0,3,0,314,0,2,3,0
N00002410,285,282,1,0,0,0,0,0,0,0,0,2,0,282,0,1,2,0
N00002411,339,329,0,2,8,0,0,0,0,0,0,0,0,331,0,8,0,0
N00002412,388,376,4,0,1,0,0,0,0,0,0,2,5,376,0,5,2,5
N00002413,403,393,0,0,7,0,0,0,0,0,0,3,0,393,0,7,3,0
N00002414,279,278,1,0,0,0,0,0,0,0,0,0,0,278,0,1,0,0
N00002415,276,275,0,0,0,0,0,0,0,0,0,1,0,275,0,0,1,0
N00002416,515,515,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0
N00002417,355,355,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0
N00002418,570,563,0,0,0,0,0,6,0,0,0,1,0,563,0,6,1,0
N00002419,652,650,0,0,0,0,0,2,0,0,0,0,0,650,0,2,0,0
N00002420,507,504,0,0,0,0,0,0,0,0,1,2,0,504,1,0,2,0
N00002421,427,422,4,0,0,0,0,0,0,0,0,1,0,422,0,4,1,0
N00002422,482,479,1,0,0,0,0,1,0,1,0,0,0,479,1,2,0,0
N00002423,209,208,0,0,0,0,0,0,0,0,0,1,0,208,0,0,1,0
N00002424,328,328,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0
N00002425,296,296,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0
N00002426,338,332,5,0,0,0,0,0,0,0,0,0,1,332,0,5,0,1
N00002427,351,348,0,0,1,0,0,0,0,0,0,2,0,348,0,1,2,0
N00002428,325,325,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0
N00002429,304,303,0,1,0,0,0,0,0,0,0,0,0,304,0,0,0,0
N00002430,318,309,0,0,0,0,0,0,0,5,0,4,0,309,5,0,4,0
N00002431,999,995,0,0,0,0,0,0,0,0,1,3,0,995,1,0,3,0
N00002432,258,257,0,1,0,0,0,0,0,0,0,0,0,258,0,0,0,0
N00002433,377,377,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0
N00002434,266,263,0,0,0,0,0,0,0,0,0,3,0,263,0,0,3,0
N00002435,277,275,0,0,0,0,0,0,0,0,0,1,1,275,0,0,1,1
N00002436,417,412,1,1,0,0,0,0,0,0,0,3,0,413,0,1,3,0
N00002437,291,291,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0
N00002438,354,352,0,0,0,2,0,0,0,0,0,0,0,352,0,2,0,0
N00002439,314,312,0,1,0,0,0,0,0,0,0,1,0,313,0,0,1,0
N00002440,306,302,0,0,2,0,0,0,0,0,0,1,1,302,0,2,1,1
N00002441,236,232,0,0,1,0,0,0,0,0,0,2,1,232,0,1,2,1
N00002442,337,335,0,1,0,0,0,0,0,0,0,1,0,336,0,0,1,0
N00002443,348,344,2,0,0,0,0,0,0,0,0,0,2,344,0,2,0,2
N00002444,812,807,2,0,0,0,0,1,0,1,1,0,0,807,2,3,0,0
N00002445,307,297,0,0,0,4,0,3,0,0,0,2,1,297,0,7,2,1
N00002446,254,250,1,0,1,1,0,0,1,0,0,0,0,250,1,3,0,0
N00002447,326,323,3,0,0,0,0,0,0,0,0,0,0,323,0,3,0,0
N00002448,326,323,0,0,0,0,0,3,0,0,0,0,0,323,0,3,0,0
N00002449,289,286,0,0,0,0,0,0,0,0,0,3,0,286,0,0,3,0
N00002450,287,284,3,0,0,0,0,0,0,0,0,0,0,284,0,3,0,0
N00002451,620,617,0,1,0,0,0,0,0,0,0,1,1,618,0,0,1,1
N00002452,307,307,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0
N00002453,364,362,1,1,0,0,0,0,0,0,0,0,0,363,0,1,0,0
N00002454,354,352,0,0,2,0,0,0,0,0,0,0,0,352,0,2,0,0
N00002455,383,377,0,0,1,0,0,4,0,0,0,1,0,377,0,5,1,0
N00002456,381,374,1,2,4,0,0,0,0,0,0,0,0,376,0,5,0,0
N00002457,538,534,0,0,2,0,0,0,0,0,1,0,1,534,1,2,0,1
N00002458,299,295,1,0,2,1,0,0,0,0,0,0,0,295,0,4,0,0
N00002459,830,819,0,3,0,0,0,0,0,0,1,7,0,822,1,0,7,0
N00002460,459,456,0,0,0,0,0,0,0,0,0,2,1,456,0,0,2,1
N00002461,596,595,1,0,0,0,0,0,0,0,0,0,0,595,0,1,0,0
N00002462,536,536,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0
N00002463,431,430,0,0,1,0,0,0,0,0,0,0,0,430,0,1,0,0
N00002464,411,404,0,0,2,0,0,0,0,1,3,1,0,404,4,2,1,0
N00002465,850,847,0,1,0,0,0,2,0,0,0,0,0,848,0,2,0,0
N00002466,302,301,0,0,0,0,0,0,0,0,1,0,0,301,1,0,0,0
N00002467,304,304,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0
N00002468,280,280,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
N00002469,620,614,0,0,1,0,0,2,0,0,0,2,1,614,0,3,2,1
N00002470,394,393,0,0,0,0,0,1,0,0,0,0,0,393,0,1,0,0
N00002471,322,322,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
N00002472,478,476,1,0,0,0,0,0,0,0,1,0,0,476,1,1,0,0
N00002473,331,331,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0
N00002474,373,373,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0
N00002475,386,384,0,0,0,0,0,0,0,0,2,0,0,384,2,0,0,0
N00002476,387,384,0,0,0,0,0,1,1,0,0,1,0,384,1,1,1,0
N00002477,312,305,0,0,0,0,0,0,4,0,1,2,0,305,5,0,2,0
N00002478,570,555,0,5,0,0,0,0,0,0,0,9,1,560,0,0,9,1
N00002479,481,478,0,0,0,0,0,1,0,0,0,2,0,478,0,1,2,0
N00002480,659,655,1,0,0,0,0,0,0,0,0,2,1,655,0,1,2,1
N00002481,330,327,0,3,0,0,0,0,0,0,0,0,0,330,0,0,0,0
N00002482,314,311,0,2,1,0,0,0,0,0,0,0,0,313,0,1,0,0
N00002483,332,328,1,2,0,0,0,0,0,0,0,1,0,330,0,1,1,0
N00002484,322,321,0,0,0,0,0,0,0,0,0,1,0,321,0,0,1,0
N00002485,285,285,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
N00002486,446,439,1,0,0,0,0,1,1,0,0,3,1,439,1,2,3,1
N00002487,462,455,0,1,2,0,0,1,0,0,0,2,1,456,0,3,2,1
N00002488,1345,1334,0,0,5,0,0,0,0,0,0,6,0,1334,0,5,6,0
N00002489,818,815,0,0,0,0,0,2,0,1,0,0,0,815,1,2,0,0
N00002490,387,385,0,0,0,0,0,0,0,0,0,0,2,385,0,0,0,2
N00002491,339,330,0,0,0,0,0,4,0,5,0,0,0,330,5,4,0,0
N00002492,309,304,0,0,0,0,0,0,2,1,0,2,0,304,3,0,2,0
N00002493,319,319,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0
N00002494,269,265,0,0,0,0,0,0,0,0,4,0,0,265,4,0,0,0
N00002495,594,590,0,0,0,0,0,0,0,0,0,4,0,590,0,0,4,0
N00002496,360,357,0,0,0,0,0,1,0,1,0,1,0,357,1,1,1,0
N00002497,615,613,0,0,0,0,0,0,0,0,0,2,0,613,0,0,2,0
N00002498,1256,1239,1,6,1,0,0,1,0,0,1,6,1,1245,1,3,6,1
N00002499,694,692,0,2,0,0,0,0,0,0,0,0,0,694,0,0,0,0
N00002500,603,586,0,5,7,0,0,4,0,0,0,1,0,591,0,11,1,0
N00002501,1778,1742,5,1,10,0,0,5,1,0,0,10,4,1743,1,20,10,4
N00002502,531,524,2,3,1,0,0,0,0,0,0,1,0,527,0,3,1,0
N00002503,294,285,1,0,0,0,0,0,0,0,0,2,6,285,0,1,2,6
N00002504,285,281,1,2,0,0,0,0,0,1,0,0,0,283,1,1,0,0
N00002505,254,245,0,0,4,4,0,0,0,0,0,0,1,245,0,8,0,1
N00002506,287,275,2,0,4,0,0,4,0,0,0,1,1,275,0,10,1,1
N00002507,304,295,0,0,0,1,0,5,0,0,0,0,3,295,0,6,0,3
N00002508,181,174,0,0,2,0,0,3,0,1,0,0,1,174,1,5,0,1
N00002509,243,239,0,0,4,0,0,0,0,0,0,0,0,239,0,4,0,0
N00002510,555,468,4,0,65,0,0,10,1,4,2,0,1,468,7,79,0,1
N00002511,166,154,3,0,1,0,0,5,0,2,0,1,0,154,2,9,1,0
N00002512,694,692,0,0,0,0,0,0,0,0,0,1,1,692,0,0,1,1
N00002513,321,315,0,0,2,0,0,0,0,0,0,4,0,315,0,2,4,0
N00002514,423,421,1,0,0,0,0,0,1,0,0,0,0,421,1,1,0,0
N00002515,315,312,2,0,0,0,0,0,0,0,0,1,0,312,0,2,1,0
N00002516,371,370,1,0,0,0,0,0,0,0,0,0,0,370,0,1,0,0
N00002517,346,341,0,0,2,0,0,0,0,0,0,3,0,341,0,2,3,0
N00002518,715,706,0,0,0,3,0,3,0,0,0,2,1,706,0,6,2,1
N00002519,336,328,2,1,5,0,0,0,0,0,0,0,0,329,0,7,0,0
N00002520,880,871,7,1,1,0,0,0,0,0,0,0,0,872,0,8,0,0
N00002521,1352,1326,7,0,3,0,5,2,0,1,0,8,0,1326,1,17,8,0
N00002522,299,297,0,0,0,0,0,0,0,0,0,2,0,297,0,0,2,0
N00002523,340,337,0,0,0,0,0,0,1,1,0,1,0,337,2,0,1,0
N00002524,416,413,1,0,1,0,0,0,0,0,0,1,0,413,0,2,1,0
N00002525,1801,1711,23,1,43,1,0,7,1,0,0,8,6,1712,1,74,8,6
N00002526,1103,1033,14,2,32,1,1,7,1,0,0,11,1,1035,1,55,11,1
N00002527,434,418,4,0,2,0,0,2,0,0,0,6,2,418,0,8,6,2
N00002528,300,297,0,0,1,0,0,0,0,0,0,2,0,297,0,1,2,0
N00002529,416,415,0,0,0,0,0,0,0,0,0,1,0,415,0,0,1,0
N00002530,400,400,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0
N00002531,487,482,0,0,0,0,0,0,1,0,0,2,2,482,1,0,2,2
N00002532,359,353,0,0,0,3,0,0,0,0,0,3,0,353,0,3,3,0
N00002533,910,898,0,0,3,0,0,0,2,1,0,5,1,898,3,3,5,1
N00002534,433,426,0,0,0,5,0,0,0,0,0,2,0,426,0,5,2,0
N00002535,444,444,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0
N00002536,607,601,0,0,0,0,0,0,0,0,0,4,2,601,0,0,4,2
N00002537,1634,1623,0,1,4,0,0,1,2,1,0,2,0,1624,3,5,2,0
N00002538,705,690,3,0,3,0,0,1,0,0,0,2,6,690,0,7,2,6
N00002539,265,264,0,0,1,0,0,0,0,0,0,0,0,264,0,1,0,0
N00002540,1969,1927,16,1,4,0,0,1,3,8,0,7,2,1928,11,21,7,2
N00002541,1232,1204,1,1,13,2,0,2,0,0,0,6,3,1205,0,18,6,3
N00002542,326,321,0,0,1,0,0,4,0,0,0,0,0,321,0,5,0,0
N00002543,265,257,3,0,0,0,4,0,0,0,0,1,0,257,0,7,1,0
N00002544,645,609,0,0,23,0,0,4,1,0,0,4,4,609,1,27,4,4
N00002545,321,314,0,0,7,0,0,0,0,0,0,0,0,314,0,7,0,0
N00002546,255,249,0,0,0,0,0,5,0,0,0,1,0,249,0,5,1,0
N00002547,1040,1030,2,0,0,2,0,0,0,0,0,5,1,1030,0,4,5,1
N00002548,574,567,5,0,0,0,0,0,0,0,0,1,1,567,0,5,1,1
N00002549,238,235,0,0,0,0,0,0,0,0,0,3,0,235,0,0,3,0
N00002550,269,256,0,0,8,0,0,3,0,0,0,2,0,256,0,11,2,0
N00002551,346,335,0,0,4,0,0,7,0,0,0,0,0,335,0,11,0,0
N00002552,279,253,0,0,14,0,0,6,0,0,0,6,0,253,0,20,6,0
N00002553,248,239,3,0,2,0,0,1,0,0,0,2,1,239,0,6,2,1
N00002554,372,343,0,0,14,0,0,15,0,0,0,0,0,343,0,29,0,0
N00002555,355,355,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0
N00002556,320,317,0,0,0,0,0,0,1,0,0,2,0,317,1,0,2,0
N00002557,346,339,6,0,0,0,0,1,0,0,0,0,0,339,0,7,0,0
N00002558,307,307,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0
N00002559,316,316,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0
N00002560,471,457,4,0,10,0,0,0,0,0,0,0,0,457,0,14,0,0
N00002561,314,305,0,0,3,0,0,0,0,0,0,6,0,305,0,3,6,0
N00002562,347,344,0,0,2,0,0,0,0,0,0,1,0,344,0,2,1,0
N00002563,364,350,0,0,10,0,0,0,0,1,0,3,0,350,1,10,3,0
N00002564,266,263,1,0,1,0,0,0,0,0,0,1,0,263,0,2,1,0
N00002565,288,280,1,0,1,0,0,1,0,0,0,5,0,280,0,3,5,0
N00002566,303,300,0,0,1,0,0,0,0,0,0,1,1,300,0,1,1,1
N00002567,339,333,0,0,2,0,0,0,0,1,0,3,0,333,1,2,3,0
N00002568,309,299,1,0,3,0,0,0,0,0,0,4,2,299,0,4,4,2
N00002569,306,304,0,0,1,0,0,0,0,0,0,1,0,304,0,1,1,0
N00002570,263,262,0,0,0,0,0,0,0,0,0,1,0,262,0,0,1,0
N00002571,338,333,0,0,1,0,0,0,0,1,0,3,0,333,1,1,3,0
N00002572,346,343,0,0,1,0,0,0,0,0,1,1,0,343,1,1,1,0
N00002573,294,283,2,0,1,1,0,3,2,0,0,2,0,283,2,7,2,0
N00002574,298,281,0,0,0,0,0,5,2,6,0,3,1,281,8,5,3,1
N00002575,309,309,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0
N00002576,785,760,3,0,0,0,0,9,1,3,2,4,3,760,6,12,4,3
N00002577,536,522,1,0,2,0,0,1,5,0,0,2,3,522,5,4,2,3
N00002578,299,295,0,0,0,0,0,1,0,0,0,3,0,295,0,1,3,0
N00002579,402,401,0,0,0,1,0,0,0,0,0,0,0,401,0,1,0,0
N00002580,306,303,0,0,0,0,0,0,0,0,0,3,0,303,0,0,3,0
N00002581,330,328,0,0,0,0,0,0,0,0,0,2,0,328,0,0,2,0
N00002582,1465,1454,0,3,0,0,0,1,0,0,1,6,0,1457,1,1,6,0
N00002583,327,325,0,0,0,0,0,0,0,0,0,1,1,325,0,0,1,1
N00002584,350,344,1,1,0,0,0,0,0,0,0,4,0,345,0,1,4,0
N00002585,262,259,0,0,0,0,0,0,0,0,0,3,0,259,0,0,3,0
N00002586,350,345,1,0,0,0,0,0,0,1,0,3,0,345,1,1,3,0
N00002587,836,827,0,6,0,0,0,1,0,0,1,1,0,833,1,1,1,0
N00002588,305,305,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0
N00002589,317,314,0,0,0,0,0,0,1,0,0,2,0,314,1,0,2,0
N00002590,1559,1536,1,1,1,0,0,1,0,3,2,10,4,1537,5,3,10,4
N00002591,1265,1241,1,1,6,6,0,0,2,0,0,2,6,1242,2,13,2,6
N00002592,492,488,0,0,2,0,0,0,0,0,0,2,0,488,0,2,2,0
N00002593,300,293,0,0,6,0,0,0,0,0,1,0,0,293,1,6,0,0
N00002594,367,366,0,0,0,0,0,0,0,0,0,1,0,366,0,0,1,0
N00002595,399,399,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0
N00002596,377,373,0,0,0,0,0,0,0,0,1,0,3,373,1,0,0,3
N00002597,339,336,0,0,1,0,0,0,0,0,0,1,1,336,0,1,1,1
N00002598,263,261,1,0,0,0,0,0,0,0,0,0,1,261,0,1,0,1
N00002599,395,387,0,0,1,0,0,0,0,1,0,6,0,387,1,1,6,0
N00002600,288,288,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0
N00002601,364,357,1,0,0,0,0,0,0,1,0,4,1,357,1,1,4,1
N00002602,339,339,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0
N00002603,853,810,10,0,15,0,1,2,4,4,2,1,4,810,10,28,1,4
N00002604,328,315,0,0,3,3,0,4,0,0,0,3,0,315,0,10,3,0
N00002605,258,230,3,1,15,1,0,1,0,1,0,2,4,231,1,20,2,4
N00002606,388,383,2,0,1,0,0,0,0,0,0,1,1,383,0,3,1,1
N00002607,175,173,0,0,0,0,0,0,0,0,0,2,0,173,0,0,2,0
N00002608,251,235,4,0,5,0,0,0,1,5,1,0,0,235,7,9,0,0
N00002609,844,787,9,2,18,3,1,3,0,3,0,14,4,789,3,34,14,4
N00002610,292,281,0,0,4,0,0,0,1,0,0,6,0,281,1,4,6,0
N00002611,135,134,0,0,1,0,0,0,0,0,0,0,0,134,0,1,0,0
N00002612,309,292,9,0,7,0,0,0,0,0,1,0,0,292,1,16,0,0
N00002613,678,666,1,0,1,1,0,0,0,1,2,5,1,666,3,3,5,1
N00002614,359,353,0,1,3,0,0,0,0,0,0,2,0,354,0,3,2,0
N00002615,289,288,0,0,0,0,0,0,0,0,0,0,1,288,0,0,0,1
N00002616,342,341,0,0,0,0,0,0,0,0,0,1,0,341,0,0,1,0
N00002617,462,462,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0
N00002618,221,217,1,0,0,0,0,0,0,1,0,0,2,217,1,1,0,2
N00002619,599,589,4,0,3,0,0,0,0,0,1,2,0,589,1,7,2,0
N00002620,547,492,0,0,51,0,0,0,0,0,0,4,0,492,0,51,4,0
N00002621,216,212,0,0,3,0,0,0,0,1,0,0,0,212,1,3,0,0
N00002622,314,312,1,0,0,0,0,0,0,0,0,1,0,312,0,1,1,0
N00002623,260,260,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0
N00002624,251,250,0,0,0,0,0,0,0,0,0,1,0,250,0,0,1,0
N00002625,332,320,5,0,6,0,0,0,0,0,0,1,0,320,0,11,1,0
N00002626,891,873,7,1,4,0,0,1,0,1,0,3,1,874,1,12,3,1
N00002627,302,302,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0
N00002628,922,915,1,1,0,0,0,2,0,1,1,0,1,916,2,3,0,1
N00002629,242,242,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0
N00002630,297,297,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0
N00002631,320,320,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0
N00002632,414,413,0,1,0,0,0,0,0,0,0,0,0,414,0,0,0,0
N00002633,426,422,0,2,0,0,0,0,0,0,0,0,2,424,0,0,0,2
N00002634,311,310,0,0,0,0,0,0,0,0,0,1,0,310,0,0,1,0
N00002635,341,340,0,0,0,0,0,0,0,0,0,1,0,340,0,0,1,0
N00002636,393,393,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0
N00002637,499,497,0,0,0,0,0,1,0,0,0,1,0,497,0,1,1,0
N00002638,485,484,0,0,0,0,0,0,1,0,0,0,0,484,1,0,0,0
N00002639,309,305,2,0,0,0,0,1,0,1,0,0,0,305,1,3,0,0
N00002640,343,339,3,0,1,0,0,0,0,0,0,0,0,339,0,4,0,0
N00002641,361,352,9,0,0,0,0,0,0,0,0,0,0,352,0,9,0,0
N00002642,468,468,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0
N00002643,392,391,0,0,0,0,0,1,0,0,0,0,0,391,0,1,0,0
N00002644,330,328,1,0,0,0,0,0,0,0,0,1,0,328,0,1,1,0
N00002645,317,311,1,0,0,0,0,0,0,0,1,4,0,311,1,1,4,0
N00002646,351,331,11,0,8,0,0,0,0,1,0,0,0,331,1,19,0,0
N00002647,766,750,2,0,6,0,0,0,1,0,0,6,1,750,1,8,6,1
N00002648,202,200,0,0,0,0,0,0,0,0,2,0,0,200,2,0,0,0
N00002649,496,492,3,0,0,0,0,0,0,0,0,0,1,492,0,3,0,1
N00002650,305,305,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0
N00002651,479,472,6,0,0,0,0,0,0,0,1,0,0,472,1,6,0,0
N00002652,297,297,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0
N00002653,444,423,4,0,4,0,0,5,0,0,0,3,5,423,0,13,3,5
N00002654,337,333,1,0,3,0,0,0,0,0,0,0,0,333,0,4,0,0
N00002655,280,273,1,0,5,1,0,0,0,0,0,0,0,273,0,7,0,0
N00002656,717,695,4,6,1,0,0,0,1,0,6,4,0,701,7,5,4,0
N00002657,370,364,0,0,0,0,0,1,0,0,0,5,0,364,0,1,5,0
N00002658,429,426,0,0,0,0,0,0,0,0,0,3,0,426,0,0,3,0
N00002659,357,352,4,0,0,0,0,0,0,0,0,0,1,352,0,4,0,1
N00002660,427,418,1,0,7,0,0,0,0,0,0,0,1,418,0,8,0,1
N00002661,490,481,1,3,4,0,1,0,0,0,0,0,0,484,0,6,0,0
N00002662,402,396,0,0,0,0,0,0,0,1,5,0,0,396,6,0,0,0
N00002663,340,336,0,0,3,0,0,1,0,0,0,0,0,336,0,4,0,0
N00002664,298,291,0,0,4,0,0,0,0,3,0,0,0,291,3,4,0,0
N00002665,277,277,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0
N00002666,263,260,0,0,1,0,0,0,0,0,0,2,0,260,0,1,2,0
N00002667,778,769,2,0,0,1,0,1,0,0,0,3,2,769,0,4,3,2
N00002668,317,314,0,0,0,0,0,0,0,1,1,1,0,314,2,0,1,0
N00002669,530,522,0,0,0,1,0,2,0,0,0,4,1,522,0,3,4,1
N00002670,1917,1893,0,0,0,0,1,2,0,1,0,12,8,1893,1,3,12,8
N00002671,1354,1335,0,0,2,0,2,0,0,3,2,8,2,1335,5,4,8,2
N00002672,333,331,0,0,0,0,0,0,0,0,0,1,1,331,0,0,1,1
N00002673,1282,1248,0,1,14,0,10,0,0,0,2,5,2,1249,2,24,5,2
N00002674,289,284,0,0,5,0,0,0,0,0,0,0,0,284,0,5,0,0
N00002675,385,381,0,0,0,0,0,0,0,0,0,4,0,381,0,0,4,0
N00002676,708,705,0,0,0,0,0,0,0,0,0,3,0,705,0,0,3,0
N00002677,408,407,0,0,0,0,0,0,0,0,0,0,1,407,0,0,0,1
N00002678,368,368,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0
N00002679,534,529,0,0,0,0,0,2,0,2,0,1,0,529,2,2,1,0
N00002680,430,427,0,0,1,0,0,0,0,0,0,2,0,427,0,1,2,0
N00002681,436,435,0,0,0,0,0,1,0,0,0,0,0,435,0,1,0,0
N00002682,457,453,0,0,0,0,0,0,0,2,0,1,1,453,2,0,1,1
N00002683,395,393,0,0,0,0,0,0,0,0,0,1,1,393,0,0,1,1
N00002684,458,452,1,0,4,0,0,0,0,0,0,1,0,452,0,5,1,0
N00002685,385,385,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0
N00002686,337,336,0,0,0,0,0,1,0,0,0,0,0,336,0,1,0,0
N00002687,306,303,3,0,0,0,0,0,0,0,0,0,0,303,0,3,0,0
N00002688,375,375,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0
N00002689,308,306,0,0,0,0,0,2,0,0,0,0,0,306,0,2,0,0
N00002690,249,246,0,1,0,0,0,0,0,0,0,2,0,247,0,0,2,0
N00002691,325,319,0,0,1,0,0,1,0,0,0,4,0,319,0,2,4,0
N00002692,276,275,0,0,0,0,0,0,0,0,0,1,0,275,0,0,1,0
N00002693,338,331,0,0,0,0,0,0,0,1,1,5,0,331,2,0,5,0
